rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
117,GJ 667 C,c,Radial Velocity,5,28.14000000,0.125000,0.020000,,0.01200,Msini,,,0,0,0,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.80,10.220,V (Johnson),3350.00,0.33,,2014-05-14
118,GJ 667 C,e,Radial Velocity,5,62.24000000,0.213000,0.020000,,0.00800,Msini,,,0,0,0,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.80,10.220,V (Johnson),3350.00,0.33,,2014-05-14
119,GJ 667 C,f,Radial Velocity,5,39.02600000,0.156000,0.030000,,0.00800,Msini,,,0,0,0,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.80,10.220,V (Johnson),3350.00,0.33,,2014-05-14
120,GJ 667 C,g,Radial Velocity,5,256.20000000,0.549000,0.080000,,0.01400,Msini,,,0,0,0,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.80,10.220,V (Johnson),3350.00,0.33,,2014-05-14
121,GJ 674,b,Radial Velocity,1,4.69380000,0.039000,0.200000,,0.03500,Msini,,,0,0,0,0,17h28m39.95s,262.166443,-46d53m42.7s,-46.895191,4.54,9.370,V (Johnson),3600.00,0.35,,2014-05-14
122,GJ 676 A,b,Radial Velocity,3,1050.30000000,1.800000,0.328000,,4.95000,Msini,,,0,0,0,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,9.580,V (Johnson),,0.71,,2014-05-14
123,GJ 676 A,d,Radial Velocity,3,3.60000000,0.041300,0.150000,,0.01400,Msini,,,0,0,0,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,9.580,V (Johnson),,0.71,,2014-05-14
124,GJ 676 A,e,Radial Velocity,3,35.37000000,0.187000,0.240000,,0.03600,Msini,,,0,0,0,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,9.580,V (Johnson),,0.71,,2014-05-14
125,GJ 687,b,Radial Velocity,1,38.14000000,0.163530,0.040000,,0.05800,Msini,,,0,0,0,0,17h36m25.90s,264.107910,+68d20m20.9s,68.339142,4.53,9.150,V (Johnson),3413.00,0.41,0.42,2014-05-28
126,GJ 832,b,Radial Velocity,2,3657.00000000,3.560000,0.080000,,0.68000,Msini,,,0,0,0,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.94,8.660,V (Johnson),3472.00,0.45,,2014-06-25
127,GJ 832,c,Radial Velocity,2,35.68000000,0.163000,0.180000,,0.01700,Msini,,,0,0,0,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.94,8.660,V (Johnson),3472.00,0.45,,2014-06-25
128,GJ 849,b,Radial Velocity,1,1845.00000000,2.320000,0.050000,,0.91000,Msini,,,0,0,0,0,22h09m40.35s,332.418121,-04d38m26.6s,-4.640729,8.77,10.370,V (Johnson),,0.49,,2014-08-27
129,GJ 86,b,Radial Velocity,1,15.76491000,0.113000,0.041600,,3.91000,Msini,,,0,0,0,0,02h10m25.93s,32.608059,-50d49m25.4s,-50.823723,10.91,6.120,V (Johnson),5151.00,0.77,,2014-05-14
130,GJ 876,b,Radial Velocity,4,61.11660000,0.208317,0.032400,59.000,2.27560,Mass,,,0,0,0,0,22h53m16.74s,343.319733,-14d15m49.3s,-14.263700,4.70,10.191,V (Johnson),,0.33,,2014-08-27
131,GJ 876,c,Radial Velocity,4,30.08810000,0.129590,0.255910,59.000,0.71420,Mass,,,0,0,0,0,22h53m16.74s,343.319733,-14d15m49.3s,-14.263700,4.70,10.191,V (Johnson),,0.33,,2014-08-27
132,GJ 876,d,Radial Velocity,4,1.93778000,0.020807,0.207000,59.000,0.02100,Mass,,,0,0,0,1,22h53m16.74s,343.319733,-14d15m49.3s,-14.263700,4.70,10.191,V (Johnson),,0.33,,2014-08-27
133,GJ 876,e,Radial Velocity,4,124.26000000,0.334300,0.055000,59.000,0.04600,Mass,,,0,0,0,0,22h53m16.74s,343.319733,-14d15m49.3s,-14.263700,4.70,10.191,V (Johnson),,0.33,,2014-08-27
134,GQ Lup,b,Imaging,1,,100.000000,,,20.00000,Mass,3.000,,0,0,0,1,15h49m12.10s,237.300427,-35d39m05.1s,-35.651421,139.00,12.430,V (Johnson),,0.70,,2014-05-14
135,GSC 06214-00210,b,Imaging,1,,320.000000,,,16.00000,Mass,,,0,0,0,1,16h21m54.67s,245.477780,-20d43m09.1s,-20.719202,145.00,12.375,V (Johnson),4200.00,0.90,,2015-04-01
136,GU Psc,b,Imaging,1,,2000.000000,,,11.30000,Mass,1.265,,0,0,0,0,01h12m35.04s,18.146006,+17d03m55.7s,17.065475,48.00,13.550,V (Johnson),,0.33,,2014-05-14
137,HAT-P-1,b,Transit,1,4.46529976,0.055610,,85.634,0.52500,Mass,1.319,0.28200,0,0,0,0,22h57m46.83s,344.445104,+38d40m29.8s,38.674953,139.00,10.340,V (Johnson),5980.00,1.15,1.17,2015-09-10
138,HAT-P-11,b,Transit,1,4.88781620,0.053000,0.198000,88.500,0.08100,Mass,0.422,1.33000,0,1,0,1,19h50m50.24s,297.709351,+48d04m51.1s,48.080856,38.00,9.472,V (Johnson),4780.00,0.81,0.75,2014-05-14
139,HAT-P-12,b,Transit,1,3.21305980,0.038400,0.000000,89.000,0.21100,Mass,0.959,0.31920,0,0,0,0,13h57m33.48s,209.389489,+43d29m36.7s,43.493534,142.50,12.840,V (Johnson),4650.00,0.73,0.70,2014-05-14
140,HAT-P-13,b,Transit,2,2.91625000,,0.013300,83.400,0.85100,Mass,1.272,,1,0,0,0,08h39m31.81s,129.882536,+47d21m07.4s,47.352051,214.00,10.622,V (Johnson),5653.00,1.22,1.56,2014-10-15
141,HAT-P-13,c,Radial Velocity,2,446.27000000,,0.661600,,14.28000,Msini,,,0,0,0,0,08h39m31.81s,129.882536,+47d21m07.4s,47.352051,214.00,10.622,V (Johnson),5653.00,1.22,1.56,2014-05-16
142,HAT-P-14,b,Transit,1,4.62766900,0.060600,0.107000,83.500,2.23200,Mass,1.150,1.82000,0,0,0,0,17h20m27.88s,260.116169,+38d14m31.8s,38.242165,205.00,9.980,V (Johnson),6600.00,1.39,1.47,2014-05-14
143,HAT-P-15,b,Transit,1,10.86350200,0.096400,0.190000,89.100,1.94600,Mass,1.072,1.96000,0,0,0,0,04h24m59.53s,66.248026,+39d27m38.3s,39.460636,190.00,12.160,V (Johnson),5568.00,1.01,1.08,2014-05-14
144,HAT-P-16,b,Transit,1,2.77596000,0.041300,0.036000,86.600,4.19300,Mass,1.289,2.42000,0,0,0,0,00h38m17.56s,9.573181,+42d27m47.1s,42.463078,235.00,10.812,V (Johnson),6158.00,1.22,1.24,2014-05-14
145,HAT-P-17,b,Transit,2,10.33852300,0.088200,0.342000,89.200,0.53400,Mass,1.010,0.64000,0,0,0,0,21h38m08.74s,324.536396,+30d29m19.4s,30.488716,90.00,10.540,V (Johnson),5246.00,0.86,0.84,2014-05-14
146,HAT-P-17,c,Radial Velocity,2,5584.00000000,5.600000,0.390000,,3.40000,Msini,,,0,0,0,0,21h38m08.74s,324.536396,+30d29m19.4s,30.488716,90.00,10.540,V (Johnson),5246.00,0.86,0.84,2014-05-14
147,HAT-P-18,b,Transit,1,5.50802300,0.055900,0.084000,88.800,0.19700,Mass,0.995,0.25000,0,0,0,1,17h05m23.15s,256.346473,+33d00m45.0s,33.012512,166.00,12.759,V (Johnson),4803.00,0.77,0.75,2014-05-14
148,HAT-P-19,b,Transit,1,4.00877800,0.046600,0.067000,88.200,0.29200,Mass,1.132,0.25000,0,0,0,0,00h38m04.02s,9.516742,+34d42m41.7s,34.711575,215.00,12.901,V (Johnson),4990.00,0.84,0.82,2014-05-14
149,HAT-P-2,b,Transit,1,5.63347290,0.068780,0.517100,86.720,9.09000,Mass,1.157,7.29000,0,0,0,1,16h20m36.36s,245.151489,+41d02m53.1s,41.048084,135.32,,,6290.00,1.36,1.64,2014-05-14
150,HAT-P-20,b,Transit,1,2.87531700,0.036100,0.015000,86.800,7.24600,Mass,0.867,13.78000,0,0,0,0,07h27m39.95s,111.916469,+24d20m11.9s,24.336630,70.00,11.339,V (Johnson),4595.00,0.76,0.69,2014-05-14
151,HAT-P-21,b,Transit,1,4.12448100,0.049400,0.228000,87.200,4.06300,Mass,1.024,4.68000,0,0,0,0,11h25m05.99s,171.274955,+41d01m40.6s,41.027954,254.00,11.685,V (Johnson),5588.00,0.95,1.10,2014-05-14
152,HAT-P-22,b,Transit,1,3.21222000,0.041400,0.016000,86.900,2.14700,Mass,1.080,2.11000,0,0,0,0,10h22m43.61s,155.681719,+50d07m42.0s,50.128345,82.00,9.732,V (Johnson),5302.00,0.92,1.04,2014-05-14
153,HAT-P-23,b,Transit,1,1.21288287,0.023020,0.000000,85.740,2.07000,Mass,1.224,1.40600,0,0,0,0,20h24m29.72s,306.123854,+16d45m43.7s,16.762152,393.00,,,5885.00,1.10,1.09,2015-03-26
154,HAT-P-24,b,Transit,1,3.35524000,0.046500,0.067000,88.600,0.68500,Mass,1.242,0.44000,0,0,0,0,07h15m18.01s,108.825058,+14d15m45.4s,14.262599,396.00,11.818,V (Johnson),6373.00,1.19,1.32,2014-05-14
155,HAT-P-25,b,Transit,1,3.65283600,0.046600,0.032000,87.600,0.56700,Mass,1.190,0.42000,0,0,0,0,03h13m44.50s,48.435419,+25d11m50.7s,25.197405,297.00,13.190,V (Johnson),5500.00,1.01,0.96,2014-05-14
156,HAT-P-26,b,Transit,1,4.23451600,0.047900,0.124000,88.600,0.05900,Mass,0.565,0.40000,0,0,0,0,14h12m37.53s,213.156383,+04d03m36.0s,4.059997,134.00,11.744,V (Johnson),5079.00,0.82,0.79,2014-05-14
157,HAT-P-27,b,Transit,1,3.03957700,0.040000,0.000000,85.000,0.62000,Mass,1.020,,0,0,0,1,14h51m04.18s,222.767436,+05d56m50.5s,5.947368,204.00,,,5300.00,0.94,0.90,2014-05-14
158,HAT-P-28,b,Transit,1,3.25721500,0.043400,0.051000,88.000,0.62600,Mass,1.212,0.44000,0,0,0,0,00h52m00.18s,13.000766,+34d43m42.3s,34.728413,395.00,13.030,V (Johnson),5680.00,1.02,1.10,2014-05-14
159,HAT-P-29,b,Transit,1,5.72318600,0.066700,0.095000,87.100,0.77800,Mass,1.107,0.71000,0,0,0,0,02h12m31.47s,33.131142,+51d46m43.5s,51.778759,322.00,11.900,V (Johnson),6087.00,1.21,1.22,2014-05-14
160,HAT-P-3,b,Transit,1,2.89973600,0.038660,0.000000,87.070,0.59100,Mass,0.827,1.29000,0,0,0,0,13h44m22.59s,206.094121,+48d01m43.2s,48.028667,138.00,11.577,V (Johnson),5185.00,0.92,0.80,2014-05-14
161,HAT-P-30,b,Transit,1,2.81059500,0.041900,0.035000,83.600,0.71100,Mass,1.340,0.37000,0,0,0,0,08h15m47.97s,123.949894,+05d50m12.2s,5.836719,193.00,10.419,V (Johnson),6304.00,1.24,1.22,2014-05-14
162,HAT-P-31,b,Transit,1,5.00542500,0.055000,0.245000,87.100,2.17100,Mass,1.070,2.18000,0,0,0,0,18h06m09.05s,271.537705,+26d25m36.0s,26.426662,354.00,11.660,V (Johnson),6065.00,1.22,1.36,2014-05-14
163,HAT-P-32,b,Transit,1,2.15000805,0.034300,0.007200,88.900,,,1.789,,0,0,0,0,02h04m10.28s,31.042848,+46d41m16.2s,46.687836,283.00,11.289,V (Johnson),6269.00,,1.22,2014-10-15
164,HAT-P-33,b,Transit,1,3.47447400,0.049900,0.000000,87.200,0.76200,Mass,1.686,0.20000,0,0,0,0,07h32m44.21s,113.184212,+33d50m06.2s,33.835052,387.00,11.188,V (Johnson),6446.00,1.38,1.64,2014-05-14
165,HAT-P-34,b,Transit,1,5.45265400,0.067700,0.441000,87.100,3.32800,Mass,1.197,2.40000,0,0,0,0,20h12m46.88s,303.195342,+18d06m17.5s,18.104868,257.00,,,6442.00,1.39,1.53,2014-05-14
166,HAT-P-35,b,Transit,1,3.64670600,0.049800,0.025000,87.300,1.05400,Mass,1.332,0.55000,0,0,0,0,08h13m00.18s,123.250764,+04d47m13.3s,4.787023,535.00,12.460,V (Johnson),6096.00,1.24,1.44,2014-05-14
167,HAT-P-36,b,Transit,1,1.32734700,0.023800,0.063000,86.000,1.83200,Mass,1.264,1.12000,0,0,0,0,12h33m03.90s,188.266255,+44d54m55.3s,44.915352,317.00,12.262,V (Johnson),5560.00,1.02,1.10,2014-05-14
168,HAT-P-37,b,Transit,1,2.79743600,0.037900,0.058000,86.900,1.16900,Mass,1.178,0.89000,0,0,0,0,18h57m11.06s,284.296064,+51d16m08.9s,51.269138,411.00,13.230,V (Johnson),5500.00,0.93,0.88,2014-05-14
169,HAT-P-38,b,Transit,1,4.64038200,0.052300,0.067000,88.300,0.26700,Mass,0.825,0.59000,0,0,0,0,02h21m31.98s,35.383234,+32d14m46.1s,32.246151,249.00,12.557,V (Johnson),5330.00,0.89,0.92,2014-05-14
170,HAT-P-39,b,Transit,1,3.54387000,0.050900,0.000000,87.000,0.59900,Mass,1.571,0.19000,0,0,0,0,07h35m01.98s,113.758247,+17d49m48.3s,17.830082,642.00,12.422,V (Johnson),6430.00,1.40,1.62,2014-05-14
171,HAT-P-4,b,Transit,1,3.05653600,0.044380,0.000000,89.910,0.67100,Mass,1.274,0.40300,0,0,0,0,15h19m57.92s,229.991354,+36d13m46.8s,36.229664,314.00,11.118,V (Johnson),5860.00,1.26,1.60,2014-05-14
172,HAT-P-40,b,Transit,1,4.45724300,0.060800,0.000000,88.300,0.61500,Mass,1.730,0.15000,0,0,0,0,22h22m03.09s,335.512861,+45d27m26.6s,45.457378,501.00,11.699,V (Johnson),6080.00,1.51,2.21,2014-05-14
173,HAT-P-41,b,Transit,1,2.69404700,0.042600,0.000000,87.700,0.80000,Mass,1.685,0.20000,0,0,0,0,19h49m17.44s,297.322651,+04d40m20.7s,4.672421,344.00,,,6390.00,1.42,1.68,2014-05-14
174,HAT-P-42,b,Transit,1,4.64187800,0.057500,0.000000,85.900,1.04400,Mass,1.280,0.61000,0,0,0,0,09h01m22.65s,135.344391,+06d05m50.0s,6.097230,447.00,12.168,V (Johnson),5743.00,1.18,1.53,2014-05-14
175,HAT-P-43,b,Transit,1,3.33268700,0.044300,0.000000,88.700,0.66200,Mass,1.281,0.39000,0,0,0,0,08h35m42.18s,128.925737,+10d12m24.0s,10.206653,542.00,13.356,V (Johnson),5645.00,1.05,1.10,2014-05-14
176,HAT-P-44,b,Transit,2,4.30121900,0.050700,0.044000,89.100,0.35200,Mass,1.242,0.23000,0,0,0,0,14h12m34.58s,213.144074,+47d00m52.9s,47.014687,363.00,,,5295.00,0.94,0.95,2014-05-14
177,HAT-P-44,c,Radial Velocity,2,872.20000000,1.752000,0.494000,,4.00000,Msini,,,0,0,0,0,14h12m34.58s,213.144074,+47d00m52.9s,47.014687,363.00,,,5295.00,0.94,0.95,2014-05-14
178,HAT-P-45,b,Transit,1,3.12899200,0.045200,0.049000,87.800,0.89200,Mass,1.426,0.38000,0,0,0,0,18h17m29.58s,274.373238,-03d22m51.7s,-3.381036,305.00,,,6330.00,1.26,1.32,2014-05-14
179,HAT-P-46,b,Transit,1,4.46312900,0.057700,0.123000,85.500,0.49300,Mass,1.284,0.28000,0,0,0,0,18h01m46.61s,270.444201,-02d58m15.4s,-2.970947,296.00,,,6120.00,1.28,1.40,2014-05-14
180,HAT-P-49,b,Transit,1,2.69154800,0.043800,0.000000,86.200,1.73000,Mass,1.413,0.75000,0,0,0,0,20h21m45.94s,305.441397,+26d41m33.5s,26.692652,322.00,10.326,V (Johnson),6820.00,1.54,1.83,2014-05-14
181,HAT-P-5,b,Transit,1,2.78849100,0.040750,0.000000,86.750,1.06000,Mass,1.260,0.66000,0,0,0,0,18h17m37.31s,274.405476,+36d37m17.1s,36.621410,340.00,12.000,V (Johnson),5960.00,1.16,1.17,2014-05-14
182,HAT-P-50,b,Transit,1,3.12201090,0.045300,0.115000,83.650,1.35000,Mass,1.288,0.78000,0,0,0,0,07h52m15.22s,118.063411,+12d08m21.9s,12.139410,497.00,11.762,V (Johnson),6280.00,1.27,1.70,2015-11-19
183,HAT-P-51,b,Transit,1,4.21802780,0.050690,0.123000,88.480,0.30900,Mass,1.293,0.17800,0,0,0,0,01h24m15.65s,21.065190,+32d48m38.8s,32.810764,470.00,13.440,V (Johnson),5449.00,0.98,1.04,2015-11-19
184,HAT-P-52,b,Transit,1,2.75359530,0.036940,0.047000,87.020,0.81800,Mass,1.009,0.98000,0,0,0,0,02h50m53.20s,42.721679,+29d01m20.6s,29.022396,385.00,14.068,V (Johnson),5131.00,0.89,0.89,2015-11-19
185,HAT-P-53,b,Transit,1,1.96162410,0.031590,0.134000,86.200,1.48400,Mass,1.318,0.80000,0,0,0,0,01h27m29.07s,21.871105,+38d58m05.3s,38.968147,719.00,13.730,V (Johnson),5956.00,1.09,1.21,2015-11-19
186,HAT-P-54,b,Transit,1,3.79984700,0.041170,0.074000,87.040,0.76000,Mass,0.944,1.11800,0,0,0,0,06h39m35.52s,99.898000,+25d28m57.1s,25.482540,135.80,13.600,Kepler-band,4390.00,0.65,0.62,2015-04-24
187,HAT-P-55,b,Transit,1,3.58524670,0.046040,0.139000,87.700,0.58200,Mass,1.182,0.43500,0,0,0,0,17h37m05.63s,264.273447,+25d43m52.3s,25.731186,480.00,13.207,V (Johnson),5808.00,1.01,1.01,2015-06-17
188,HAT-P-56,b,Transit,1,2.79083270,0.042300,0.246000,82.130,2.18000,Mass,1.466,0.86000,0,0,1,0,06h43m23.53s,100.848038,+27d15m08.3s,27.252293,310.50,10.908,V (Johnson),6566.00,1.30,1.43,2015-07-23
189,HAT-P-57,b,Transit,1,2.46529500,0.040600,0.000000,88.260,1.85000,Mass,1.413,,0,0,0,0,18h18m58.42s,274.743421,+10d35m50.3s,10.597294,303.00,10.465,V (Johnson),7500.00,1.47,1.50,2015-11-05
190,HAT-P-6,b,Transit,1,3.85298500,0.052350,0.000000,85.510,1.05700,Mass,1.330,0.55800,0,0,0,0,23h39m05.81s,354.774222,+42d27m57.5s,42.465973,261.00,10.440,V (Johnson),6570.00,1.29,1.46,2014-05-14
191,HAT-P-7,b,Transit,1,2.20473540,0.035500,0.000000,83.143,1.78100,Mass,1.419,0.80000,0,1,0,1,19h28m59.35s,292.247310,+47d58m10.2s,47.969513,320.00,10.463,Kepler-band,6350.00,1.47,1.84,2015-10-15
192,HAT-P-8,b,Transit,1,3.07637760,0.048700,0.000000,87.500,1.52000,Mass,1.500,0.56800,0,0,0,0,22h52m09.86s,343.041067,+35d26m49.6s,35.447109,230.00,10.300,V (Johnson),6200.00,1.28,1.58,2014-05-14
193,HAT-P-9,b,Transit,1,3.92289000,0.053000,0.000000,86.500,0.78000,Mass,1.400,0.35000,0,0,0,0,07h20m40.45s,110.168529,+37d08m26.3s,37.140652,480.00,12.297,V (Johnson),6350.00,1.28,1.32,2014-05-14
194,HATS-1,b,Transit,1,3.44645900,0.044400,0.120000,85.600,1.85500,Mass,1.302,1.03000,0,0,0,0,11h42m06.08s,175.525336,-23d21m17.4s,-23.354836,303.00,12.053,V (Johnson),5870.00,0.99,1.04,2014-05-14
195,HATS-10,b,Transit,1,3.31284600,0.044910,0.501000,87.790,0.52600,Mass,0.969,0.70000,0,0,0,0,19h37m13.64s,294.306813,-22d12m16.1s,-22.204477,496.00,13.113,V (Johnson),5880.00,1.10,1.10,2015-05-21
196,HATS-13,b,Transit,1,3.04404990,0.040570,0.181000,88.550,0.54300,Mass,1.212,0.37700,0,0,0,0,21h07m50.75s,316.961465,-26d05m48.0s,-26.096655,476.00,13.887,V (Johnson),5523.00,0.96,0.89,2015-08-13
197,HATS-14,b,Transit,1,2.76676410,0.038150,0.142000,88.830,1.07100,Mass,1.039,1.19100,0,0,0,1,20h52m51.71s,313.215479,-25d41m14.4s,-25.687334,513.00,13.790,V (Johnson),5346.00,0.97,0.93,2015-08-13
198,HATS-17,b,Transit,1,16.25461100,0.130800,0.029000,89.080,1.33800,Mass,0.777,3.50000,0,0,0,0,12h48m45.55s,192.189799,-47d36m49.3s,-47.613693,339.00,12.390,V (Johnson),5846.00,1.13,1.09,2016-03-24
199,HATS-2,b,Transit,1,1.35413300,0.023000,0.000000,87.200,1.34500,Mass,1.168,1.05000,0,0,0,0,11h46m57.38s,176.739094,-22d33m46.8s,-22.562992,360.00,13.562,V (Johnson),5227.00,0.88,0.90,2014-05-14
200,HATS-3,b,Transit,1,3.54785100,0.048500,0.000000,86.200,1.07100,Mass,1.381,0.51000,0,0,0,0,20h49m49.79s,312.457440,-24d25m43.7s,-24.428793,453.00,12.440,V (Johnson),6351.00,1.21,1.40,2014-05-14
201,HATS-4,b,Transit,1,2.51672900,0.036200,0.013000,88.500,1.32300,Mass,1.020,1.55000,0,0,0,0,06h16m26.90s,94.112075,-22d32m48.8s,-22.546885,420.00,13.459,V (Johnson),5403.00,1.00,0.93,2014-07-02
202,HATS-5,b,Transit,1,4.76338700,0.054200,0.019000,89.300,0.23700,Mass,0.912,0.39000,0,0,0,0,04h28m53.49s,67.222871,-21d28m54.9s,-21.481916,257.00,12.630,V (Johnson),5304.00,0.94,0.87,2014-05-14
203,HATS-6,b,Transit,1,3.32527250,0.036230,0.000000,88.210,0.31900,Mass,0.998,0.39900,0,0,0,0,05h52m35.23s,88.146797,-19d01m54.0s,-19.031656,148.40,15.160,V (Johnson),3724.00,0.57,0.57,2015-05-14
204,HATS-8,b,Transit,1,3.58389300,0.046670,0.376000,87.800,0.13800,Mass,0.873,0.25900,0,0,0,0,19h39m46.02s,294.941746,-25d44m53.9s,-25.748318,829.00,14.030,V (Johnson),5679.00,1.06,1.09,2015-06-17
205,HATS-9,b,Transit,1,1.91530730,0.030480,0.129000,86.500,0.83700,Mass,1.065,0.85000,0,0,0,0,19h23m14.42s,290.810104,-20d09m58.7s,-20.166317,622.00,13.276,V (Johnson),5366.00,1.03,1.50,2015-05-21
206,HD 100546,b,Imaging,1,,53.000000,,,,,6.900,,0,0,0,0,11h33m25.44s,173.356003,-70d11m41.2s,-70.194786,97.00,6.704,V (Johnson),10500.00,2.40,,2015-05-14
207,HD 100655,b,Radial Velocity,1,157.57000000,0.760000,0.085000,,1.70000,Msini,,,0,0,0,0,11h35m03.75s,173.765640,+20d26m29.6s,20.441545,140.85,6.450,V (Johnson),4861.00,2.40,9.30,2014-05-14
208,HD 100777,b,Radial Velocity,1,383.70000000,1.030000,0.360000,,1.16000,Msini,,,0,0,0,0,11h35m51.52s,173.964676,-04d45m20.5s,-4.755697,52.80,8.418,V (Johnson),5582.00,1.01,,2014-05-14
209,HD 10180,c,Radial Velocity,6,5.75969000,0.064120,0.073000,,0.04160,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
210,HD 10180,d,Radial Velocity,6,16.35700000,0.128590,0.131000,,0.03780,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
211,HD 10180,e,Radial Velocity,6,49.74800000,0.269900,0.051000,,0.08050,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
212,HD 10180,f,Radial Velocity,6,122.74400000,0.492900,0.119000,,0.07220,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
213,HD 10180,g,Radial Velocity,6,604.67000000,1.427000,0.263000,,0.07320,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
214,HD 10180,h,Radial Velocity,6,2205.00000000,3.381000,0.095000,,0.20660,Msini,,,0,0,0,0,01h37m53.58s,24.473234,-60d30m41.5s,-60.511528,39.02,7.321,V (Johnson),5911.00,1.06,1.11,2015-06-25
215,HD 101930,b,Radial Velocity,1,70.46000000,0.302000,0.110000,,0.30000,Msini,,,0,0,0,0,11h43m30.11s,175.875458,-58d00m24.8s,-58.006886,30.50,8.210,V (Johnson),5079.00,0.74,,2014-05-14
216,HD 102117,b,Radial Velocity,1,20.81330000,0.153200,0.121000,,0.17200,Msini,,,0,0,0,1,11h44m50.46s,176.210251,-58d42m13.4s,-58.703709,42.00,7.470,V (Johnson),5695.00,1.11,,2014-05-14
217,HD 102195,b,Radial Velocity,1,4.11377500,,0.000000,,0.45000,Msini,,,0,0,0,0,11h45m42.29s,176.426224,+02d49m17.3s,2.821483,28.98,8.062,V (Johnson),5291.00,0.87,,2014-05-14
218,HD 102272,b,Radial Velocity,1,127.58000000,0.614000,0.050000,,5.90000,Msini,,,0,0,0,0,11h46m23.54s,176.598068,+14d07m26.4s,14.123986,164.20,8.690,V (Johnson),4908.00,1.90,10.10,2014-05-14
219,HD 102329,b,Radial Velocity,1,778.10000000,2.030000,0.211000,,5.90000,Msini,,,0,0,0,0,11h46m46.64s,176.694351,+03d28m27.5s,3.474293,138.50,8.040,V (Johnson),4830.00,1.95,6.30,2014-05-14
220,HD 102365,b,Radial Velocity,1,122.10000000,0.460000,0.340000,,0.05000,Msini,,,0,0,0,0,11h46m31.07s,176.629471,-40d30m01.3s,-40.500355,9.24,4.910,V (Johnson),5630.00,0.85,,2014-05-14
221,HD 102956,b,Radial Velocity,1,6.49500000,0.081000,0.048000,,0.96000,Msini,,,0,0,0,0,11h51m22.51s,177.843796,+57d38m26.6s,57.640736,121.07,7.851,V (Johnson),5054.00,1.68,4.40,2014-05-14
222,HD 103197,b,Radial Velocity,1,47.84000000,0.249000,0.000000,,0.09800,Msini,,,0,0,0,0,11h52m52.98s,178.220749,-50d17m34.2s,-50.292824,49.33,9.391,V (Johnson),5303.00,0.90,,2014-05-14
223,HD 103720,b,Radial Velocity,1,4.55570000,0.049800,0.086000,,0.62000,Msini,,,0,0,0,0,11h56m41.18s,179.171600,-02d46m44.2s,-2.778953,41.60,9.490,V (Johnson),5017.00,0.79,0.73,2015-01-08
224,HD 103774,b,Radial Velocity,1,5.88810000,0.070000,0.090000,,0.36700,Msini,,,0,0,0,0,11h56m55.59s,179.231628,-12d06m28.5s,-12.107909,53.08,7.121,V (Johnson),6489.00,1.33,,2014-05-14
225,HD 104067,b,Radial Velocity,1,55.80600000,0.264300,0.000000,,0.18600,Msini,,,0,0,0,0,11h59m10.01s,179.791702,-20d21m13.6s,-20.353781,20.82,7.930,V (Johnson),4969.00,0.79,,2014-05-14
226,HD 10442,b,Radial Velocity,1,1043.00000000,2.335000,0.110000,,2.10000,Msini,,,0,0,0,0,01h41m53.15s,25.471457,+02d42m15.8s,2.704376,,7.840,V (Johnson),5034.00,1.56,,2014-12-03
227,HD 104985,b,Radial Velocity,1,199.50500000,0.950000,0.090000,,8.30000,Msini,,,0,0,0,0,12h05m15.12s,181.312988,+76d54m20.6s,76.905731,102.04,5.800,V (Johnson),,,,2014-05-14
228,HD 106252,b,Radial Velocity,1,1531.00000000,2.611000,0.482000,,6.92000,Msini,,,0,0,0,0,12h13m29.51s,183.372955,+10d02m29.9s,10.041638,37.40,7.408,V (Johnson),5870.00,1.01,,2014-05-14
